Frame,Median Fitness,Mean Fitness,Maximum Fitness,Median Age,Median Health,Population
1003,524.877,1849.8171,9239.67,323,1.6250062,30
1004,518.40204,1911.526,9239.67,324,1.6000062,29
1005,511.87704,1878.9034,9239.67,325,1.5750062,29
1006,433.8962,1808.9329,9239.67,253,1.7150048,30
1007,467.3612,1810.1791,9239.67,254,1.8400048,30
1008,462.82623,1832.9216,9239.67,255,1.8150048,30
1009,458.24124,1845.6349,9239.67,256,1.7900048,30
1010,453.60626,1845.9675,9239.67,257,1.7650049,30
1011,448.92126,1780.3777,9239.67,258,1.7400049,31
1012,444.18628,1763.9911,9239.67,259,1.7150049,31
1013,439.40128,1766.4047,9239.67,260,1.690005,31
1014,434.56628,1774.7197,9239.67,261,1.665005,31
1015,429.6813,1776.7284,9239.67,262,1.640005,31
1016,636.2896,1719.614,9239.67,202,3.1499486,32
1017,634.36444,1725.4388,9239.67,203,3.124948,32
1018,632.3893,1722.8312,9239.67,204,3.0999475,32
1019,630.36414,1740.3098,9239.67,205,3.0749469,32
1020,659.18896,1726.7194,9239.67,206,3.1999464,32
1021,688.2638,1723.2694,9239.67,207,3.324946,32
1022,686.3886,1723.7019,9239.67,208,3.2999454,32
1023,684.46344,1733.1138,9239.67,209,3.2749448,32
1024,713.9883,1735.029,9239.67,210,3.3999443,32
1025,364.4814,1772.3448,9239.67,272,1.3400052,31
1026,358.99643,1845.0209,9239.67,273,1.3150052,30
1027,353.46143,1844.6503,9239.67,274,1.2900052,30
1028,389.12643,1815.3679,9239.67,275,1.4150052,30
1029,383.64145,1812.6074,9239.67,276,1.3900052,30
1030,378.10645,1815.3971,9239.67,277,1.3650053,30
1031,359.77737,1879.1261,9239.67,351,1.0250068,29
1032,352.00238,1885.3676,9239.67,352,1.0000068,29
1033,397.1274,1898.4988,9239.67,353,1.1250068,29
1034,389.4024,1894.3059,9239.67,354,1.1000068,29
1035,381.62744,1894.4457,9239.67,355,1.0750068,29
1036,373.80243,1898.622,9239.67,356,1.0500069,29
1037,419.47745,1897.7032,9239.67,357,1.1750069,29
1038,332.02655,1837.033,9239.67,285,1.1650054,30
1039,368.94156,1837.2441,9239.67,286,1.2900054,30
1040,396.0025,1902.2385,9239.67,360,1.1000069,29
1041,442.2275,1912.1263,9311.763,361,1.2250069,29
1042,434.40253,1923.0675,9432.582,362,1.200007,29
1043,426.52753,1924.363,9432.582,363,1.175007,29
1044,418.60254,1918.734,9432.582,364,1.150007,29
1045,376.6816,1867.504,9531.038,292,1.2900056,30
1046,370.64664,1867.7227,9531.038,293,1.2650056,30
1047,364.56165,1866.3812,9531.038,294,1.2400056,30
1048,358.42667,1875.8844,9629.945,295,1.2150056,30
1049,396.64166,1885.7229,9629.945,296,1.3400056,30
1050,435.10666,1887.991,9629.945,297,1.4650056,30
1051,429.12167,1889.6947,9729.302,298,1.4400057,30
1052,423.0867,1891.9528,9729.302,299,1.4150057,30
1053,417.0017,1891.516,9840.439,300,1.3900057,30
1054,923.98267,1777.3785,9840.439,240,3.849928,32
1055,921.8075,1775.8298,9840.439,241,3.8249273,32
1056,919.5823,1782.6373,9940.696,242,3.7999268,32
1057,917.30707,1781.818,9940.696,243,3.7749262,32
1058,431.57678,1840.6609,9940.696,305,1.4150058,31
1059,425.3418,1858.182,9940.696,306,1.3900058,31
1060,465.10678,1857.3284,9940.696,307,1.5150058,31
1061,458.9218,1860.422,9940.696,308,1.4900059,31
1062,452.68683,1866.5962,10007.26,309,1.4650059,31
1063,446.40182,1872.0571,10007.26,310,1.4400059,31
1064,937.4806,1821.3193,10007.26,250,3.7499223,32
1065,480.48184,1881.3419,10007.26,312,1.5400059,31
1066,970.1802,1825.642,10007.26,252,3.8499212,32
1067,967.70496,1821.671,10007.26,253,3.8249207,32
1068,965.1797,1831.2179,10073.824,254,3.79992,32
1069,962.6045,1838.9159,10073.824,255,3.7749195,32
1070,959.97925,1837.7333,10073.824,256,3.749919,32
1071,957.304,1838.2676,10073.824,257,3.7249184,32
1072,954.5788,1775.6349,10073.824,258,3.6999178,33
1073,951.8036,1773.5209,10073.824,259,3.6749172,33
1074,948.97833,1775.0885,10073.824,260,3.6499166,33
1075,946.1031,1781.0109,10073.824,261,3.624916,33
1076,369.19946,1722.2606,10073.824,186,1.9849434,34
1077,366.50943,1720.294,10073.824,187,1.9599434,34
1078,363.76938,1764.9062,10073.824,188,1.9349434,33
1079,360.9793,1769.0146,10073.824,189,1.9099435,33
1080,358.13925,1767.405,10073.824,190,1.8849435,33
1081,355.2492,1757.4698,10073.824,191,1.8599435,33
1082,352.30914,1757.1089,10073.824,192,1.8349435,33
1083,349.3191,1748.4598,10073.824,193,1.8099436,33
1084,346.27905,1762.9293,10073.824,194,1.7849436,33
1085,343.189,1762.9666,10073.824,195,1.7599436,33
1086,340.04895,1750.084,10073.824,196,1.7349436,33
1087,336.8589,1810.7511,10073.824,197,1.7099437,32
1088,904.175,1851.6388,10073.824,274,3.2999086,31
1089,900.59973,1848.3973,10073.824,275,3.274908,31
1090,896.9745,1854.3859,10073.824,276,3.2499075,31
1091,353.7487,1806.5375,10073.824,201,1.7599437,32
1092,350.45865,1801.4714,10073.824,202,1.7349437,32
1093,347.1186,1803.0823,10073.824,203,1.7099438,32
1094,343.72855,1800.9348,10073.824,204,1.6849438,32
1095,340.28848,1806.4203,10073.824,205,1.6599438,32
1096,336.79843,1745.1812,10073.824,206,1.6349438,33
1097,333.2584,1741.5322,10073.824,207,1.6099439,33
1098,411.0755,1691.836,10073.824,172,2.3899739,34
1099,409.14038,1696.9957,10073.824,173,2.3649733,34
1100,322.33823,1749.6108,10073.824,210,1.5349439,33
1101,318.59818,1754.7393,10087.049,211,1.509944,33
1102,314.80814,1753.0947,10087.049,212,1.484944,33
1103,310.96808,1762.5956,10087.049,213,1.459944,33
1104,307.07803,1756.0966,10087.049,214,1.434944,33
1105,303.13797,1754.7659,10087.049,215,1.409944,33
1106,331.5479,1745.949,10087.049,216,1.534944,33
1107,327.65787,1746.1348,10087.049,217,1.5099441,33
1108,323.7178,1752.7369,10138.382,218,1.4849441,33
1109,319.72775,1747.1172,10138.382,219,1.4599441,33
1110,348.6877,1745.4921,10138.382,220,1.5849441,33
1111,344.74765,1746.1586,10241.788,221,1.5599442,33
1112,340.7576,1748.8474,10241.788,222,1.5349442,33
1113,488.9986,1696.7097,10241.788,187,2.6149657,34
1114,486.91345,1694.8193,10241.788,188,2.589965,34
1115,484.7783,1700.228,10332.613,189,2.5649645,34
1116,482.59314,1697.6995,10332.613,190,2.539964,34
1117,388.15735,1750.2053,10332.613,227,1.7099442,33
1118,384.1673,1754.512,10332.613,228,1.6849443,33
1119,414.47723,1823.6221,10567.688,229,1.8099443,32
1120,410.5372,1827.0603,10567.688,230,1.7849443,32
1121,406.54715,1820.4658,10567.688,231,1.7599443,32
1122,402.50708,1821.5663,10567.688,232,1.7349443,32
1123,398.41702,1828.3075,10567.688,233,1.7099444,32
1124,394.27698,1830.4849,10567.688,234,1.6849444,32
1125,390.08694,1826.7762,10567.688,235,1.6599444,32
1126,385.8469,1824.3962,10567.688,236,1.6349444,32
1127,915.48956,1875.9855,10567.688,313,2.9248867,31
1128,910.5643,1880.0671,10567.688,314,2.8998861,31
1129,905.5889,1872.7444,10567.688,315,2.8748856,31
1130,368.3867,1739.7426,10567.688,240,1.5349445,33
1131,363.89664,1736.8208,10567.688,241,1.5099446,33
1132,395.6566,1733.4006,10567.688,242,1.6349446,33
1133,391.21652,1735.5618,10567.688,243,1.6099446,33
1134,386.72647,1736.0173,10567.688,244,1.5849446,33
1135,382.18643,1738.1908,10567.688,245,1.5599446,33
1136,522.8901,1692.7402,10567.688,210,2.4899528,34
1137,520.1049,1642.9277,10567.688,211,2.4649522,35
1138,517.2698,1648.167,10567.688,212,2.4399517,35
1139,514.3846,1642.2379,10567.688,213,2.414951,35
1140,113.05073,1593.1013,10567.688,190,0.59500384,36
1141,108.870735,1588.435,10567.688,191,0.57000387,36
1142,133.44073,1581.8483,10567.688,192,0.69500387,36
1143,129.31075,1619.8662,10567.688,193,0.6700039,35
1144,125.13076,1624.9551,10567.688,194,0.6450039,35
1145,150.15076,1619.9529,10567.688,195,0.7700039,35
1146,146.02077,1627.2435,10567.688,196,0.74500394,35
1147,141.84077,1622.3772,10567.688,197,0.72000396,35
1148,137.6108,1624.8992,10567.688,198,0.695004,35
1149,133.3308,1621.6886,10567.688,199,0.670004,35
1150,129.00081,1686.04,10567.688,200,0.64500403,34
1151,475.86246,1715.0552,10567.688,225,2.1149442,33
1152,472.32727,1708.5316,10567.688,226,2.0899436,33
1153,468.74207,1766.27,10567.688,227,2.064943,32
1154,286.4255,1819.1549,10567.688,264,1.0849451,31
1155,280.88547,1819.8828,10567.688,265,1.0599451,31
1156,275.2954,1815.7264,10567.688,266,1.0349451,31
1157,269.65536,1815.4849,10567.688,267,1.0099452,31
1158,263.9653,1816.7804,10567.688,268,0.9849452,31
1159,258.22525,1805.2146,10567.688,269,0.9599452,31
1160,252.43521,1810.8793,10567.688,270,0.9349452,31
1161,246.59517,1794.4183,10567.688,271,0.90994525,31
1162,240.70511,1784.8783,10567.688,272,0.8849453,31
1163,234.76506,1788.4723,10567.688,273,0.8599453,31
1164,228.77502,1796.061,10567.688,274,0.8349453,31
1165,263.98495,1794.939,10567.688,275,0.9599453,31
1166,258.04492,1806.3765,10567.688,276,0.93494534,31
1167,252.05487,1809.4266,10567.688,277,0.90994537,31
1168,246.01482,1810.6122,10567.688,278,0.8849454,31
1169,239.92477,1814.937,10567.688,279,0.8599454,31
1170,275.78473,1822.2163,10567.688,280,0.9849454,31
1171,269.74466,1825.6616,10567.688,281,0.95994544,31
1172,263.65463,1817.3284,10567.688,282,0.93494546,31
1173,485.33978,1763.1475,10567.688,247,1.9649384,32
1174,481.10474,1757.0883,10567.688,248,1.9399384,32
1175,476.81967,1764.9597,10567.688,249,1.9149384,32
1176,472.48462,1762.5537,10567.688,250,1.8899385,32
1177,468.09955,1757.6318,10567.688,251,1.8649385,32
1178,463.66452,1758.2239,10567.688,252,1.8399385,32
1179,459.17944,1737.2505,10567.688,253,1.8149385,32
1180,492.7444,1738.4551,10567.688,254,1.9399385,32
1181,488.30933,1733.947,10567.688,255,1.9149386,32
1182,522.2241,1730.083,10567.688,256,2.039938,32
1183,517.8389,1724.2192,10567.688,257,2.0149374,32
1184,513.4038,1726.6736,10567.688,258,1.9899372,32
1185,508.91873,1729.0765,10567.688,259,1.9649372,32
1186,504.38367,1683.7106,10567.688,260,1.9399372,33
1187,538.94855,1683.5441,10567.688,261,2.0649369,33
1188,534.4633,1688.6045,10567.688,262,2.0399363,33
1189,569.3781,1703.388,10567.688,263,2.1649358,33
1190,564.94293,1701.1715,10567.688,264,2.1399353,33
1191,560.4577,1690.2496,10567.688,265,2.1149347,33
1192,555.9225,1687.8861,10567.688,266,2.089934,33
1193,187.11118,1638.32,10567.688,243,0.77000487,34
1194,181.78119,1633.5702,10567.688,244,0.7450049,34
1195,176.4012,1641.5244,10567.688,245,0.7200049,34
1196,170.97122,1649.1069,10567.688,246,0.69500494,34
1197,165.49123,1655.0377,10567.688,247,0.67000496,34
1198,159.96124,1600.9481,10567.688,248,0.645005,35
1199,191.73125,1602.2007,10567.688,249,0.770005,35
1200,186.25125,1602.5266,10567.688,250,0.745005,35
1201,180.72127,1606.0846,10567.688,251,0.72000504,35
1202,175.14128,1612.4617,10567.688,252,0.69500506,35
1203,169.51129,1612.82,10567.688,253,0.6700051,35
1204,163.8313,1605.8555,10567.688,254,0.6450051,35
1205,158.1013,1607.0656,10567.688,255,0.62000513,35
1206,152.32132,1601.5978,10567.688,256,0.59500515,35
1207,146.49133,1595.385,10567.688,257,0.5700052,35
1208,179.31134,1634.2491,10567.688,258,0.6950052,34
1209,173.53134,1635.9578,10567.688,259,0.6700052,34
1210,167.70135,1640.003,10567.688,260,0.6450052,34
1211,161.82137,1587.824,10567.688,261,0.62000525,35
1212,155.89139,1581.4453,10567.688,262,0.5950053,35
1213,149.91139,1576.9913,10567.688,263,0.5700053,35
1214,143.88141,1577.365,10567.688,264,0.5450053,35
1215,137.80142,1573.5599,10567.688,265,0.52000535,35
1216,68.40064,1628.4426,10567.688,180,0.38000357,34
1217,64.25565,1632.3527,10567.688,181,0.3550036,34
1218,60.060658,1629.474,10567.688,182,0.33000362,34
1219,55.815666,1624.6709,10567.688,183,0.30500364,34
1220,51.520676,1616.8215,10567.688,184,0.28000367,34
1221,47.175682,1618.0203,10567.688,185,0.2550037,34
1222,42.78069,1626.2091,10567.688,186,0.23000371,34
1223,38.3357,1627.1351,10567.688,187,0.20500374,34
1224,33.840706,1626.158,10567.688,188,0.18000376,34
1225,29.295715,1700.247,10567.688,189,0.15500379,33
1226,53.200726,1689.1063,10567.688,190,0.28000382,33
1227,148.3305,1650.2374,10567.688,163,0.91000307,34
1228,145.1405,1647.5693,10567.688,164,0.8850031,34
1229,141.90051,1643.0289,10567.688,165,0.8600031,34
1230,34.920757,1696.4691,10567.688,194,0.18000391,33
1231,30.225767,1692.611,10567.688,195,0.15500394,33
1232,25.480776,1689.5619,10567.688,196,0.13000396,33
1233,20.68578,1690.8309,10567.688,197,0.10500395,33
1234,15.84078,1692.9774,10567.688,198,0.08000394,33
1235,10.945783,1679.2524,10567.688,199,0.055003934,33
1236,6.0007877,1685.9431,10567.688,200,0.030003939,33
1237,1.0057921,1677.7151,10567.688,201,0.005003941,33
1238,162.69057,1724.0206,10567.688,174,0.9350033,32
1239,159.25058,1723.2266,10567.688,175,0.9100033,32
1240,155.76059,1723.4474,10567.688,176,0.8850033,32
1241,152.2206,1718.549,10567.688,177,0.86000335,32
1242,148.6306,1718.2037,10567.688,178,0.8350034,32
1243,144.99062,1717.1335,10567.688,179,0.8100034,32
1244,141.30061,1732.9589,10567.688,180,0.7850034,32
1245,137.56062,1735.332,10567.688,181,0.76000345,32
1246,161.07063,1735.9026,10567.688,182,0.88500345,32
1247,157.38063,1728.0087,10567.688,183,0.8600035,32
1248,753.4506,1785.2418,10567.688,322,2.3399088,31
1249,796.1654,1840.1624,10567.688,323,2.4649084,30
1250,790.53015,1831.2562,10567.688,324,2.4399078,30
1251,784.84485,1833.4607,10567.688,325,2.4149072,30
1252,30.75077,1891.8389,10567.688,362,0.08494688,29
1253,21.760714,1884.328,10567.688,363,0.05994687,29
1254,12.720662,1879.798,10567.688,364,0.034946874,29
1255,3.6306102,1889.9332,10567.688,365,0.009946877,29
1256,755.66846,1952.6554,10567.688,330,2.2899044,28
1257,749.68317,1950.2885,10567.688,331,2.2649038,28
1258,743.6479,1954.7723,10567.688,332,2.2399032,28
1259,737.56256,1943.8309,10567.688,333,2.2149026,28
1260,731.4273,1943.2542,10567.688,334,2.189902,28
1261,775.492,1945.8143,10567.688,335,2.3149016,28
1262,769.40674,1952.9482,10567.688,336,2.289901,28
1263,763.2714,1959.7891,10567.688,337,2.2649004,28
1264,757.0862,1898.909,10567.688,338,2.2398999,29
1265,172.86076,1831.613,10567.688,201,0.8600038,30
1266,744.56555,1884.3972,10567.688,340,2.1898987,29
1267,738.2303,1889.9331,10567.688,341,2.1648982,29
1268,731.845,1888.3632,10567.688,342,2.1398976,29
1269,186.5508,1825.5347,10567.688,205,0.9100039,30
1270,182.3108,1805.3292,10567.688,206,0.8850039,30
1271,178.02081,1814.5726,10567.688,207,0.86000395,30
1272,173.68083,1795.1719,10567.688,208,0.835004,30
1273,169.29083,1851.7521,10567.688,209,0.810004,29
1274,164.85085,1853.4855,10567.688,210,0.785004,29
1275,160.36086,1856.9191,10567.688,211,0.76000404,29
1276,187.62085,1854.7317,10567.688,212,0.88500404,29
1277,183.18086,1844.431,10567.688,213,0.86000407,29
1278,178.69087,1852.1215,10567.688,214,0.8350041,29
1279,174.15088,1866.3516,10567.688,215,0.8100041,29
1280,169.5609,1857.7141,10567.688,216,0.78500414,29
1281,164.9209,1861.0376,10567.688,217,0.76000416,29
1282,160.23091,1856.6144,10568.371,218,0.7350042,29
1283,155.49092,1852.622,10568.371,219,0.7100042,29
1284,150.70093,1845.8381,10568.371,220,0.68500423,29
1285,145.86095,1846.8771,10568.371,221,0.66000426,29
1286,140.97095,1861.6036,10568.371,222,0.6350043,29
1287,136.03096,1867.2703,10568.371,223,0.6100043,29
1288,216.90738,1804.0197,10568.371,218,0.99498796,30
1289,212.42737,1818.0221,10620.9375,219,0.969988,30
1290,207.89737,1819.7491,10753.261,220,0.944988,30
1291,115.770996,1884.826,10753.261,227,0.5100044,29
1292,110.58101,1886.7029,10872.708,228,0.48500443,29
1293,105.34102,1894.2811,10872.708,229,0.46000445,29
1294,134.55103,1904.0231,10872.708,230,0.58500445,29
1295,129.36104,1900.1482,10872.708,231,0.5600045,29
1296,124.12104,1896.6783,10872.708,232,0.5350045,29
1297,118.831055,1892.4344,10953.027,233,0.5100045,29
1298,148.59106,1893.6234,10953.027,234,0.6350045,29
1299,178.60106,1906.7996,10953.027,235,0.7600045,29
1300,173.46107,1900.1903,10953.027,236,0.73500454,29
1301,168.27109,1888.7654,10953.027,237,0.71000457,29
1302,163.0311,1956.182,11033.596,238,0.6850046,28
1303,193.5911,1896.2861,11033.596,239,0.8100046,29
1304,188.40111,1891.5779,11033.596,240,0.7850046,29
1305,122.19728,1846.3336,11141.217,235,0.5199884,30
1306,116.817276,1843.6918,11141.217,236,0.49498844,30
1307,111.38727,1848.4553,11141.217,237,0.46998847,30
1308,105.90726,1848.1686,11141.217,238,0.4449885,30
1309,100.37726,1855.262,11235.912,239,0.4199885,30
1310,94.79725,1835.6119,11235.912,240,0.39498854,30
1311,89.167244,1821.1049,11235.912,241,0.36998856,30
1312,83.487236,1822.2085,11235.912,242,0.34498858,30
1313,77.75723,1825.9952,11235.912,243,0.3199886,30
1314,71.97723,1767.6624,11235.912,244,0.29498863,31
1315,66.147224,1758.8745,11235.912,245,0.26998866,31
1316,60.267216,1758.196,11235.912,246,0.24498868,31
1317,54.33721,1750.1569,11235.912,247,0.2199887,31
1318,85.557205,1739.956,11235.912,248,0.34498873,31
1319,79.6772,1743.7136,11235.912,249,0.31998876,31
1320,73.74719,1750.3193,11235.912,250,0.29498878,31
1321,67.76719,1740.7234,11235.912,251,0.2699888,31
1322,358.35806,1684.5593,11235.912,248,1.4449922,32
1323,353.57806,1675.3134,11235.912,249,1.4199922,32
1324,348.74805,1685.5404,11235.912,250,1.3949922,32
1325,381.51804,1688.1617,11235.912,251,1.5199922,32
1326,376.73804,1692.7014,11235.912,252,1.4949923,32
1327,371.90805,1683.7007,11235.912,253,1.4699923,32
1328,367.02805,1640.4922,11235.912,254,1.4449923,33
1329,362.09805,1648.955,11235.912,255,1.4199923,33
1330,357.11804,1642.9679,11235.912,256,1.3949924,33
1331,166.9812,1593.9252,11235.912,242,0.69000494,34
1332,161.5962,1632.5011,11235.912,243,0.66500497,33
1333,156.16122,1624.2523,11235.912,244,0.640005,33
1334,107.10114,1577.7184,11235.912,238,0.45000482,34
1335,101.57616,1592.7954,11235.912,239,0.42500484,34
1336,132.00116,1589.1423,11235.912,240,0.55000484,34
1337,162.67616,1589.9,11235.912,241,0.67500484,34
1338,157.30118,1585.2213,11235.912,242,0.65000486,34
1339,188.32619,1588.0742,11235.912,243,0.77500486,34
1340,183.00119,1594.8696,11235.912,244,0.7500049,34
1341,177.6262,1592.0468,11235.912,245,0.7250049,34
1342,172.20122,1602.8541,11235.912,246,0.70000494,34
1343,166.72623,1604.6692,11235.912,247,0.67500496,34
1344,198.40123,1600.8606,11235.912,248,0.80000496,34
1345,192.97624,1591.3802,11235.912,249,0.775005,34
1346,158.05635,1640.6884,11235.912,257,0.61500525,33
1347,152.22136,1631.3584,11235.912,258,0.5900053,33
1348,146.33638,1618.3215,11235.912,259,0.5650053,33
1349,140.40138,1606.422,11235.912,260,0.5400053,33
1350,134.4164,1592.1906,11235.912,261,0.51500535,33
1351,167.6814,1579.6942,11235.912,262,0.64000535,33
1352,153.60132,1628.7572,11235.912,256,0.60000515,32
1353,147.77634,1618.6975,11235.912,257,0.5750052,32
1354,149.72644,1675.2909,11235.912,265,0.5650054,31
1355,143.64145,1681.3635,11235.912,266,0.54000545,31
1356,177.55646,1687.4122,11235.912,267,0.66500545,31
1357,171.52147,1683.1234,11235.912,268,0.64000547,31
1358,205.78647,1721.8536,11235.912,269,0.76500547,30
1359,199.80148,1716.7059,11235.912,270,0.7400055,30
1360,193.7665,1656.872,11235.912,271,0.7150055,31
1361,218.6264,1708.4135,11235.912,265,0.8250053,30
1362,212.8014,1726.5801,11235.912,266,0.8000053,30
1363,216.46152,1790.8828,11235.912,274,0.79000556,29
1364,210.37654,1801.695,11235.912,275,0.7650056,29
1365,245.64154,1779.1195,11235.912,276,0.8900056,29
1366,239.60655,1776.7599,11235.912,277,0.8650056,29
1367,275.22156,1787.6641,11235.912,278,0.9900056,29
1368,176.80148,1731.7201,11235.912,272,0.65000546,30
1369,211.57649,1728.1697,11235.912,273,0.77500546,30
1370,246.6015,1720.9496,11235.912,274,0.90000546,30
1371,240.62651,1719.594,11235.912,275,0.8750055,30
1372,234.60152,1781.4462,11235.912,276,0.8500055,29
1373,270.07654,1773.1759,11235.912,277,0.9750055,29
1374,264.10153,1789.098,11235.912,278,0.95000553,29
1375,258.07654,1768.2019,11235.912,279,0.92500556,29
1376,252.00156,1781.7675,11235.912,280,0.9000056,29
1377,245.87657,1777.2107,11235.912,281,0.8750056,29
1378,472.50116,1841.0496,11235.912,250,1.8900046,28
1379,505.76605,1844.7072,11235.912,251,2.0150042,28
1380,501.48096,1835.6718,11235.912,252,1.9900038,28
1381,497.14597,1846.1827,11235.912,253,1.9650038,28
1382,492.761,1850.724,11235.912,254,1.9400039,28
1383,488.326,1846.7836,11235.912,255,1.9150039,28
1384,483.841,1850.303,11235.912,256,1.8900039,28
1385,517.8559,1852.9001,11235.912,257,2.0150034,28
1386,513.4208,1858.9291,11235.912,258,1.9900031,28
1387,508.93582,1849.619,11235.912,259,1.9650031,28
1388,504.40082,1850.2867,11235.912,260,1.9400032,28
1389,499.81583,1858.5353,11235.912,261,1.9150032,28
1390,534.4807,1858.7532,11235.912,262,2.0400028,28
1391,529.9456,1864.3324,11235.912,263,2.0150023,28
1392,281.20175,1933.9924,11235.912,296,0.9500059,27
1393,274.72675,1948.1531,11235.912,297,0.9250059,27
1394,268.20178,1936.9224,11235.912,298,0.90000594,27
1395,261.62677,1941.5865,11235.912,299,0.87500596,27
1396,255.0018,1953.4784,11235.912,300,0.850006,27
1397,248.32681,1944.8752,11235.912,301,0.825006,27
1398,241.60182,1947.9265,11235.912,302,0.80000603,27
1399,234.82683,1958.3224,11235.912,303,0.77500606,27
1400,609.2796,1901.3025,11235.912,272,2.2399986,28
1401,645.6445,1902.8595,11235.912,273,2.364998,28
1402,682.25934,1897.4065,11235.912,274,2.4899976,28
1403,677.8742,1889.5626,11235.912,275,2.464997,28
1404,714.83905,1894.8318,11235.912,276,2.5899966,28
1405,710.5039,1889.9095,11235.912,277,2.564996,28
1406,567.1187,1892.6875,11235.912,278,2.0399954,28
1407,562.1836,1908.4635,11235.912,279,2.0149949,28
1408,557.1985,1911.0377,11235.912,280,1.9899946,28
1409,552.1635,1912.8494,11235.912,281,1.9649947,28
1410,589.37836,1908.1449,11235.912,282,2.0899942,28
1411,584.3932,1882.698,11235.912,283,2.0649936,28
1412,579.35803,1881.8024,11235.912,284,2.039993,28
1413,574.2728,1873.9729,11235.912,285,2.0149925,28
1414,569.13776,1889.0116,11235.912,286,1.9899923,28
1415,563.95276,1883.2411,11235.912,287,1.9649923,28
1416,558.7178,1890.3314,11235.912,288,1.9399923,28
1417,136.42706,1948.8966,11235.912,321,0.42500645,27
1418,128.80208,2036.4706,11235.912,322,0.40000647,26
1419,121.1271,2058.943,11235.912,323,0.3750065,26
1420,162.00212,2054.4749,11235.912,324,0.50000656,26
1421,154.37714,2072.5083,11235.912,325,0.47500658,26
1422,146.70215,2061.3232,11235.912,326,0.4500066,26
1423,188.02716,2058.5967,11235.912,327,0.5750066,26
1424,180.40218,2063.0325,11235.912,328,0.5500066,26
1425,172.72719,2062.4512,11235.912,329,0.52500665,26
1426,165.0022,1989.9706,11235.912,330,0.5000067,27
1427,206.87721,2001.0883,11235.912,331,0.6250067,27
1428,199.20222,1998.9834,11235.912,332,0.6000067,27
1429,191.47723,1987.7897,11235.912,333,0.5750067,27
1430,183.70226,1999.5681,11235.912,334,0.55000675,27
1431,175.87727,1992.1489,11235.912,335,0.5250068,27
1432,218.40228,2000.9093,11235.912,336,0.6500068,27
1433,210.62729,1997.0284,11235.912,337,0.6250068,27
1434,202.8023,1998.4313,11235.912,338,0.6000068,27
1435,194.92732,2003.7723,11235.912,339,0.57500684,27
1436,187.00233,1996.231,11235.912,340,0.55000687,27
1437,230.17734,1982.9358,11235.912,341,0.67500687,27
1438,222.30235,2000.1567,11235.912,342,0.6500069,27
1439,214.37737,2012.4392,11235.912,343,0.6250069,27
1440,206.40239,2086.424,11235.912,344,0.60000694,26
1441,198.3774,2080.421,11235.912,345,0.57500696,26
1442,190.30241,2052.643,11235.912,346,0.550007,26
1443,182.17743,2070.6536,11235.912,347,0.525007,26
1444,278.40244,2071.2773,11235.912,348,0.800007,26
1445,270.47745,2081.6362,11235.912,349,0.775007,26
1446,262.50247,2077.9028,11235.912,350,0.75000703,26
1447,254.47748,2105.1284,11235.912,351,0.72500706,26
1448,246.4025,2114.1484,11235.912,352,0.7000071,26
1449,238.27751,2102.9607,11235.912,353,0.6750071,26
1450,230.10252,2115.2212,11235.912,354,0.6500071,26
1451,275.12753,2126.1282,11235.912,355,0.7750071,26
1452,267.00253,2121.454,11235.912,356,0.75000715,26
1453,258.82758,2040.5562,11235.912,357,0.7250072,27
1454,250.60258,2038.8032,11235.912,358,0.7000072,27
1455,242.32759,2116.987,11235.912,359,0.6750072,26
1456,234.00261,2114.3328,11235.912,360,0.65000725,26
1457,225.62762,2134.2666,11235.912,361,0.6250073,26
1458,217.20264,2048.7158,11235.912,362,0.6000073,27
1459,208.72766,2005.0896,11235.912,363,0.5750073,27
1460,254.80266,1995.4425,11235.912,364,0.7000073,27
1461,246.37769,1996.9073,11235.912,365,0.67500734,27
1462,237.9027,1983.7048,11235.912,366,0.65000737,27
1463,229.37772,1989.914,11235.912,367,0.6250074,27
1464,47.03775,1913.7662,11235.912,336,0.13999331,28
1465,89.30274,1880.3888,11235.912,337,0.2649933,28
1466,81.117744,1879.7758,11235.912,338,0.23999333,28
1467,72.88275,1879.0543,11235.912,339,0.21499336,28
1468,241.80278,1956.4869,11235.912,372,0.6500075,27
1469,233.1278,1938.7626,11235.912,373,0.6250075,27
1470,224.40282,1943.6268,11235.912,374,0.60000753,27
1471,215.62784,2024.7115,11235.912,375,0.57500756,26
1472,206.80286,2061.4998,11235.912,376,0.5500076,26
1473,254.47786,2040.0594,11235.912,377,0.6750076,26
1474,245.70288,2043.0996,11235.912,378,0.6500076,26
1475,236.8779,2036.3225,11235.912,379,0.6250076,26
1476,228.00291,2043.7512,11235.912,380,0.60000765,26
1477,219.07793,2085.2087,11289.69,381,0.5750077,26
1478,210.10294,2083.7996,11289.69,382,0.5500077,26
1479,201.07796,2080.3857,11289.69,383,0.5250077,26
1480,249.60297,2072.428,11289.69,384,0.6500077,26
1481,240.62799,2071.199,11289.69,385,0.62500775,26
1482,231.603,2074.0967,11367.508,386,0.6000078,26
1483,222.52802,2076.8525,11367.508,387,0.5750078,26
1484,213.40303,2082.8752,11367.508,388,0.5500078,26
1485,204.22806,2070.3462,11367.508,389,0.52500784,26
1486,195.00307,2061.131,11367.508,390,0.50000787,26
1487,185.72809,2062.4043,11367.508,391,0.4750079,26
