Frame,Median Fitness,Mean Fitness,Maximum Fitness,Median Age,Median Health,Population
2016,5909.445,63110.324,259956.98,1334,4.4298687,17
2017,5898.1187,63139.266,261070.48,1339,4.404868,17
2018,6289.742,62616.426,261070.48,1344,4.6798677,17
2019,6279.416,62882,262272.56,1349,4.654867,17
2020,6471.9395,63277.5,267691.22,1354,4.7798667,17
2021,6461.8633,63206.543,270361.62,1359,4.754866,17
2022,6451.5366,63640.15,271657.06,1364,4.7298656,17
2023,6440.96,63782.617,272953.72,1369,4.704865,17
2024,5743.134,63575.066,272953.72,1374,4.1798644,17
2025,5936.407,63937.957,274170.8,1379,4.304864,17
2026,5231.331,63692.543,274170.8,1384,3.7798634,17
2027,5215.5044,64068.5,275389.88,1389,3.7548628,17
2028,4502.4277,64353.117,276691.3,1394,3.2298622,17
2029,4693.4517,68267.37,276691.3,1399,3.3548617,16
2030,4675.125,68107.445,276691.3,1404,3.3298612,16
2031,4867.899,68344.51,276691.3,1409,3.4548607,16
2032,4849.8223,68747.336,276691.3,1414,3.42986,16
2033,4831.4956,68515.836,277211.12,1419,3.4048595,16
2034,4812.919,68140.9,277211.12,1424,3.379859,16
2035,82473.16,73323.63,279823.72,5651,14.594436,15
2036,83253.125,78625.24,279823.72,5656,14.719435,14
2037,83185.195,79119.55,281052.3,5661,14.694434,14
2038,83117.01,78779.42,283751.97,5666,14.669434,14
2039,83899.23,78989.57,285063.88,5671,14.794433,14
2040,30864.896,84729.086,285063.88,5953,5.1847634,13
2041,30741.867,84765.695,285835.47,5958,5.159763,13
2042,30618.588,84925.26,285835.47,5963,5.1347623,13
2043,30495.059,85233.836,285835.47,5968,5.1097617,13
2044,31267.229,85861.89,289783.22,5973,5.234761,13
2045,32040.65,85934.95,291101.62,5978,5.3597608,13
2046,31917.871,86338.75,293817.03,5983,5.33476,13
2047,31794.84,86653.49,293817.03,5988,5.3097596,13
2048,32570.512,87179.87,296461.62,5993,5.434759,13
2049,32447.732,86985.58,296461.62,5998,5.4097586,13
2050,32324.703,87462.516,299111.2,6003,5.384758,13
2051,32201.422,87905.95,303236.8,6008,5.3597574,13
2052,32077.893,88151.414,303236.8,6013,5.334757,13
2053,31954.113,88453.63,303236.8,6018,5.3097563,13
2054,31830.084,89030.51,303236.8,6023,5.2847557,13
2055,31705.805,88700.586,303236.8,6028,5.259755,13
2056,32486.225,95802.125,303236.8,6033,5.3847547,12
2057,30248.896,95679.945,303236.8,6038,5.009754,12
2058,30122.865,96077.06,303236.8,6043,4.9847536,12
2059,156212.02,105325.8,303236.8,7789,20.055466,11
2060,159624.78,105968.45,303236.8,7794,20.480469,11
2061,161871.92,106566.49,303236.8,7799,20.755472,11
2062,161780.64,106717.52,303236.8,7804,20.730476,11
2063,164031.8,107328.09,303236.8,7809,21.00548,11
2064,160034.5,106563.88,303236.8,7814,20.480484,11
2065,30145.36,97934.34,303236.8,6078,4.9597497,12
2066,30018.078,97672.79,303236.8,6083,4.934749,12
2067,29890.549,97596.29,303236.8,6088,4.9097486,12
2068,29762.77,97306.164,303236.8,6093,4.884748,12
2069,29634.74,97579.74,303236.8,6098,4.8597474,12
2070,27370.41,96865.336,303236.8,6103,4.484747,12
2071,27240.13,96459.695,303236.8,6108,4.4597464,12
2072,27109.602,96856.59,303236.8,6113,4.434746,12
2073,27896.521,97446.54,303236.8,6118,4.5597453,12
2074,27766.242,97748.055,303236.8,6123,4.5347447,12
2075,27635.713,97290.71,303236.8,6128,4.509744,12
2076,28424.883,97528.65,303236.8,6133,4.6347437,12
2077,30136.004,97692.37,303236.8,6138,4.9097433,12
2078,30006.975,97960.91,303236.8,6143,4.8847427,12
2079,29877.695,97503.91,303236.8,6148,4.859742,12
2080,29748.164,98082.13,303236.8,6153,4.8347416,12
2081,30542.086,97766.47,303236.8,6158,4.959741,12
2082,30412.807,98156.21,303236.8,6163,4.9347405,12
2083,30283.275,98188.26,303236.8,6168,4.90974,12
2084,30153.496,98328.336,303236.8,6173,4.8847394,12
2085,30023.467,97159.664,303236.8,6178,4.859739,12
2086,29893.188,97064.78,303236.8,6183,4.8347383,12
2087,29762.656,97375.51,303236.8,6188,4.8097377,12
2088,29631.877,97529.41,303236.8,6193,4.784737,12
2089,30430.547,97761.555,303236.8,6198,4.9097366,12
2090,30300.018,97754.07,303236.8,6203,4.884736,12
2091,30169.238,97527.75,303236.8,6208,4.8597355,12
2092,30970.158,97041.586,303236.8,6213,4.984735,12
2093,31772.33,97277.85,303236.8,6218,5.1097345,12
2094,31642.299,97645.63,303236.8,6223,5.084734,12
2095,31512.02,97869.49,303236.8,6228,5.0597334,12
2096,31381.49,97548.29,303236.8,6233,5.034733,12
2097,32186.41,97655.34,303236.8,6238,5.1597323,12
2098,32056.13,97807.03,303236.8,6243,5.134732,12
2099,31925.6,98317.164,303236.8,6248,5.109731,12
2100,31794.82,98080.305,303236.8,6253,5.0847306,12
2101,31663.791,98459.62,303236.8,6258,5.05973,12
2102,164327.2,107972.99,303236.8,8004,20.530636,11
2103,164229.67,108691.945,303236.8,8009,20.50564,11
2104,165333.98,108692.9,303236.8,8014,20.630644,11
2105,165236.69,119756.69,303236.8,8019,20.605648,10
2106,165139.16,119884.85,303236.8,8024,20.580652,10
2107,166245.72,120377.46,303236.8,8029,20.705656,10
2108,166148.42,120788.984,303236.8,8034,20.68066,10
2109,167256.73,121251.9,303236.8,8039,20.805664,10
2110,167159.7,121818.336,303236.8,8044,20.780668,10
2111,168269.75,122380.89,303236.8,8049,20.905672,10
2112,168172.97,122747.31,303236.8,8054,20.880676,10
2113,164046.42,122676.35,303236.8,8059,20.35568,10
2114,165156.23,121752.61,303236.8,8064,20.480684,10
2115,165056.95,121170.836,303236.8,8069,20.455688,10
2116,167379.61,121696.69,303236.8,8074,20.730692,10
2117,167281.31,122091.3,303236.8,8079,20.705696,10
2118,167182.78,122125.83,303236.8,8084,20.6807,10
2119,169510.69,122385.55,303236.8,8089,20.955704,10
2120,170627.25,122664.19,303236.8,8094,21.080708,10
2121,170530.2,122683.836,303236.8,8099,21.055712,10
2122,171648.52,123399.55,303236.8,8104,21.180716,10
2123,171551.73,123634.94,303236.8,8109,21.15572,10
2124,172671.8,124064.83,303236.8,8114,21.280724,10
2125,172575.25,124205.67,304594.53,8119,21.255728,10
2126,172478.47,124030.875,304594.53,8124,21.230732,10
2127,173600.78,124027.6,305879.62,8129,21.355736,10
2128,174724.33,124492.08,307251.53,8134,21.48074,10
2129,174628.3,125245.984,307251.53,8139,21.455744,10
2130,175753.61,125403.3,307251.53,8144,21.580748,10
2131,175657.83,125898.83,308455.8,8149,21.555752,10
2132,171484.78,125530.15,308455.8,8154,21.030756,10
2133,172609.84,125716.15,309746.9,8159,21.15576,10
2134,173736.16,125952.5,309746.9,8164,21.280764,10
2135,174863.72,125716.7,311040,8169,21.405767,10
2136,174766.42,125633.89,311040,8174,21.380772,10
2137,174668.89,125850.516,313799.06,8179,21.355776,10
2138,175798.7,126616.766,315180.4,8184,21.48078,10
2139,175701.4,127083,315180.4,8189,21.455784,10
2140,175603.88,126287.484,315180.4,8194,21.430788,10
2141,176735.94,126729.29,315180.4,8199,21.555792,10
2142,176638.66,126108.516,315180.4,8204,21.530796,10
2143,177772.47,126996.375,315742.47,8209,21.6558,10
2144,177675.42,127129.375,315742.47,8214,21.630804,10
2145,177578.14,127474.516,317044.9,8219,21.605808,10
2146,178714.2,126931.5,317044.9,8224,21.730812,10
2147,178617.16,127068.69,317044.9,8229,21.705816,10
2148,179754.97,127092.914,317044.9,8234,21.83082,10
2149,179658.19,127360.234,317044.9,8239,21.805824,10
2150,180797.75,126436.35,317044.9,8244,21.930828,10
2151,180701.2,126866.14,317044.9,8249,21.905832,10
2152,180604.42,126899.69,317044.9,8254,21.880836,10
2153,181746.23,115371.76,317044.9,8259,22.00584,11
2154,182889.3,115938.15,317044.9,8264,22.130844,11
2155,179899.11,114756.73,317044.9,8269,21.755848,11
2156,179801.08,114771.6,317044.9,8274,21.730852,11
2157,180944.62,114924.91,317044.9,8279,21.855856,11
2158,180846.84,114772.51,317044.9,8284,21.83086,11
2159,181992.16,114916.77,317044.9,8289,21.955864,11
2160,181894.62,114577.74,317044.9,8294,21.930868,11
2161,181796.83,115089.73,317044.9,8299,21.905872,11
2162,42230.92,105906.375,317044.9,6563,6.4346976,12
2163,43084.09,105997.03,317044.9,6568,6.559697,12
2164,43938.51,106359.62,317044.9,6573,6.6846967,12
2165,43807.48,106374.74,317044.9,6578,6.659696,12
2166,43676.2,106402.5,317044.9,6583,6.6346955,12
2167,44532.87,105888.68,317044.9,6588,6.759695,12
2168,44401.84,106318.65,317044.9,6593,6.7346945,12
2169,44270.56,98417.664,317455.97,6598,6.709694,13
2170,45129.48,98620.28,317455.97,6603,6.8346934,13
2171,44998.45,99118.625,318769.03,6608,6.809693,13
2172,80272.93,92336.7,320171.4,6336,12.669338,14
2173,80177.74,91896.73,320171.4,6341,12.644338,14
2174,80082.31,92221.555,321488.06,6346,12.619337,14
2175,79986.63,92487.76,321488.06,6351,12.5943365,14
2176,79890.7,92838.74,322806.75,6356,12.569336,14
2177,79794.516,93185.61,327201.88,6361,12.544335,14
2178,79698.086,93409.96,330106.47,6366,12.519335,14
2179,79601.41,93152.27,330106.47,6371,12.494334,14
2180,79504.47,93493.125,330106.47,6376,12.469334,14
2181,79407.29,93455.95,330106.47,6381,12.444333,14
2182,79309.86,93807.36,332266.62,6386,12.4193325,14
2183,79212.17,93714.055,332266.62,6391,12.394332,14
2184,79114.24,93935.48,333598.78,6396,12.369331,14
2185,75815.56,94493.01,336515.66,6401,11.844331,14
2186,75714.63,94729.15,337934.5,6406,11.81933,14
2187,76575.09,95408.1,340856.12,6411,11.944329,14
2188,76474.414,95956.24,346785,6416,11.919329,14
2189,76373.484,95894.11,348210.6,6421,11.894328,14
2190,76272.3,96010.83,349637.44,6426,11.869328,14
2191,77135.516,96293.71,349637.44,6431,11.994327,14
2192,77034.586,96530.586,349637.44,6436,11.969326,14
2193,76933.4,96980.305,350913.44,6441,11.944325,14
2194,76831.97,97221.14,352343.78,6446,11.919325,14
2195,77697.94,97824.805,353775.38,6451,12.044324,14
2196,77596.75,91877.82,353775.38,6456,12.019323,15
2197,77495.32,99313.77,358151.34,6461,11.994323,14
2198,78363.53,92680.39,358151.34,6466,12.119322,15
2199,78262.35,93060.5,359514.25,6471,12.094321,15
2200,79132.32,93426.62,362463.38,6476,12.21932,15
2201,80003.53,93111.66,363903.22,6481,12.344319,15
2202,79903.1,99812.98,363903.22,6486,12.319319,14
2203,79802.42,99961.13,365273.12,6491,12.294318,14
2204,79701.484,99991.54,365273.12,6496,12.269318,14
2205,80575.45,100289.75,365273.12,6501,12.394317,14
2206,80474.77,100320.23,365273.12,6506,12.369316,14
2207,80373.836,100428.555,365273.12,6511,12.344316,14
2208,80272.66,100599.29,365273.12,6516,12.319315,14
2209,76910.73,100239.516,365273.12,6521,11.794314,14
2210,77785.44,100345,365273.12,6526,11.919313,14
2211,78661.41,100932.305,365273.12,6531,12.0443125,14
2212,78558.22,100921.336,365273.12,6536,12.019312,14
2213,78454.79,101296.31,365273.12,6541,11.994311,14
2214,80314.91,101902.625,365273.12,6546,12.26931,14
2215,76936.97,101128.17,365273.12,6551,11.744309,14
2216,77815.19,101585.46,365848.56,6556,11.869308,14
2217,77710.51,101436.69,367298.66,6561,11.844308,14
2218,42321.68,109701.55,367298.66,6843,6.1846676,13
2219,42181.4,110189.63,370202.6,6848,6.159667,13
2220,77394.96,102902.44,371656.44,6576,11.769306,14
2221,41900.09,110822.805,371656.44,6858,6.109666,13
2222,41759.06,110792.76,371656.44,6863,6.0846653,13
2223,41617.777,111159.3,374496.97,6868,6.0596647,13
2224,42507.2,111196.43,374496.97,6873,6.1846642,13
2225,42366.168,111232.03,374496.97,6878,6.1596637,13
2226,43257.336,111789.97,374496.97,6883,6.284663,13
2227,43116.555,112307.93,375742.28,6888,6.2596626,13
2228,42975.527,111673.875,378735.4,6893,6.234662,13
2229,41454.645,111509.92,381731.25,6898,6.0096617,13
2230,79971.164,104431.12,384729.88,6626,12.069298,14
2231,79865.734,97722.95,384729.88,6631,12.044297,15
2232,79760.055,98059.84,386129.53,6636,12.019297,15
2233,79654.12,97977.33,386129.53,6641,11.994296,15
2234,76224.94,98463.28,390604.72,6646,11.4692955,15
2235,77113.66,98802.88,390604.72,6651,11.594295,15
2236,77005.22,99222.07,392011.4,6656,11.569294,15
2237,77895.69,98954.086,392011.4,6661,11.694293,15
2238,77787.5,98836.23,392011.4,6666,11.669292,15
2239,78679.72,99509.84,392011.4,6671,11.7942915,15
2240,78571.79,99581.055,392011.4,6676,11.769291,15
2241,78463.6,99373.055,392011.4,6681,11.74429,15
2242,79358.07,99792.67,392011.4,6686,11.869289,15
2243,79250.13,100079.555,392577.25,6691,11.844289,15
2244,79141.95,100118.42,392577.25,6696,11.819288,15
2245,81043.82,100535.63,397078.72,6701,12.094287,15
2246,81942.53,100708.984,397078.72,6706,12.219286,15
2247,81835.85,100646.39,398495.12,6711,12.194285,15
2248,81728.914,100462.16,398495.12,6716,12.169285,15
2249,81621.734,100972.45,401461.56,6721,12.144284,15
2250,82523.2,101173.64,401461.56,6726,12.269283,15
2251,82416.266,101601.78,402883.47,6731,12.244283,15
2252,83319.484,101896.24,402883.47,6736,12.369282,15
2253,83212.8,101800.61,402883.47,6741,12.344281,15
2254,83105.87,109589.13,404244.22,6746,12.319281,14
2255,82998.69,109975.625,404244.22,6751,12.29428,14
2256,83904.65,110106.52,405670.38,6756,12.419279,14
2257,84811.87,110174.96,405670.38,6761,12.544278,14
2258,84705.43,110286.086,407098.56,6766,12.519278,14
2259,42708.383,118776.305,407098.56,7048,6.0596457,13
2260,44678.254,119001.7,408528.72,7053,6.3346453,13
2261,44533.473,119400.59,408528.72,7058,6.3096447,13
2262,44388.44,119886.266,411518.66,7063,6.284644,13
2263,44243.16,120538.484,413015.5,7068,6.2596436,13
2264,86100.38,112404.82,417632.12,6796,12.669273,14
2265,85993.7,105406,419132.97,6801,12.644273,15
2266,85886.766,105838.3,419132.97,6806,12.619272,15
2267,85779.586,106308.38,423699.9,6811,12.594272,15
2268,3968.3362,100211.18,423699.9,2594,1.5298135,16
2269,3911.0105,100428.02,423699.9,2599,1.5048136,16
2270,3853.4346,100217.65,425092.16,2604,1.4798136,16
2271,3795.6086,100360.516,425092.16,2609,1.4548136,16
2272,3737.5327,94590.42,425092.16,2614,1.4298136,17
2273,3679.207,94777.95,425092.16,2619,1.4048136,17
2274,3620.631,95422.43,427474.28,2624,1.3798137,17
2275,3561.8052,95537.46,427474.28,2629,1.3548137,17
2276,3502.7292,95956.984,428928.97,2634,1.3298137,17
2277,3443.4036,96070.89,428928.97,2639,1.3048137,17
2278,3383.8276,102119.2,430385.62,2644,1.2798138,16
2279,3324.0017,102104.984,430385.62,2649,1.2548138,16
2280,3263.9258,101964.19,430385.62,2654,1.2298138,16
2281,3203.6,102255.555,430385.62,2659,1.2048138,16
2282,3143.0242,102653.92,430385.62,2664,1.1798139,16
2283,87820.695,109733.36,431151.3,6891,12.74426,15
2284,87712.016,110064.734,431151.3,6896,12.719259,15
2285,88638.23,110359.82,432612.22,6901,12.844258,15
2286,88529.8,110597.39,432612.22,6906,12.819258,15
2287,89457.76,110706.76,434075.12,6911,12.944257,15
2288,90386.98,119395.32,435595.97,6916,13.069256,14
2289,90279.29,119236.48,437118.06,6921,13.044255,14
2290,90171.36,119765.484,441798.94,6926,13.019255,14
2291,84171.82,119925.65,443325.03,6931,12.144254,14
2292,85099.54,120268.14,444852.38,6936,12.269253,14
2293,84987.35,120390.19,444852.38,6941,12.244252,14
2294,49005.36,129452.57,446329.03,7223,6.784627,13
2295,48858.58,129744.14,447859.38,7228,6.7596264,13
2296,50881.45,130160.234,447859.38,7233,7.034626,13
2297,85580.27,121267.04,449339.78,6961,12.29425,14
2298,85467.586,121424.484,449339.78,6966,12.269249,14
2299,82914.805,121578.11,450822.22,6971,11.894248,14
2300,82799.87,121439.336,450822.22,6976,11.869247,14
2301,83731.836,121783.57,452306.62,6981,11.9942465,14
2302,83617.15,122311.48,452306.62,6986,11.969246,14
2303,83502.22,122581.2,453793.03,6991,11.944245,14
2304,51890.1,132306.86,455331.62,7273,7.1346216,13
2305,51743.82,132162.69,456871.47,7278,7.109621,13
2306,52689.742,132620.08,458412.56,7283,7.2346206,13
2307,52543.71,132934.28,459954.9,7288,7.20962,13
2308,52397.43,132958.4,459954.9,7293,7.1846194,13
2309,52250.9,133557.06,459954.9,7298,7.159619,13
2310,55390.47,134225.97,462995.66,7303,7.5846186,13
2311,55245.688,134388.97,462995.66,7308,7.559618,13
2312,55100.656,134691.66,464494.8,7313,7.5346174,13
2313,54955.375,146393.7,464494.8,7318,7.509617,12
2314,54809.844,146529.73,464494.8,7323,7.4846163,12
2315,55763.266,147061.33,464494.8,7328,7.609616,12
2316,55617.984,136112.55,464494.8,7333,7.584615,13
2317,56573.152,136359.48,465320,7338,7.7096148,13
2318,57529.574,135985.72,465320,7343,7.8346143,13
2319,57385.043,146936.31,465320,7348,7.8096137,12
2320,57240.26,147218.72,465320,7353,7.784613,12
2321,57095.23,147396.64,465320,7358,7.7596126,12
2322,56949.95,147435.14,465320,7363,7.734612,12
2323,54225.617,147468.33,465320,7368,7.3596115,12
2324,50391.586,147663.97,466045.3,7373,6.834611,12
2325,50241.305,136702.3,469205.7,7378,6.8096104,13
2326,90382.836,127265.51,470763.03,7106,12.719229,14
2327,90268.66,126674.19,472321.6,7111,12.694228,14
2328,90154.23,125660.21,473881.44,7116,12.669228,14
2329,90039.54,125621.6,473881.44,7121,12.644227,14
2330,92062.4,125344.445,473881.44,7126,12.919226,14
2331,93018.37,125084.766,473881.44,7131,13.044225,14
2332,92905.19,125299.77,473881.44,7136,13.019224,14
2333,92791.75,125435.734,473881.44,7141,12.994224,14
2334,93749.97,125902.625,474133.5,7146,13.119223,14
2335,93636.78,126142.05,474133.5,7151,13.094222,14
2336,93523.35,126280.016,474133.5,7156,13.0692215,14
2337,95557.96,126601.37,474133.5,7161,13.34422,14
2338,96520.42,125890.23,474133.5,7166,13.469219,14
2339,96408.49,126244.414,474967.2,7171,13.444219,14
2340,96296.31,125964.33,474967.2,7176,13.419218,14
2341,96183.875,125217.65,476486.1,7181,13.3942175,14
2342,54364.98,134970.45,476486.1,7463,7.284601,13
2343,54214.7,135600.22,479625.5,7468,7.2596006,13
2344,54064.168,147165.55,481197.1,7473,7.2346,12
2345,53913.387,147321.77,482769.94,7478,7.2095995,12
2346,53762.355,147731.42,484344.03,7483,7.184599,12
2347,53611.074,148261.27,485919.38,7488,7.1595984,12
2348,54583.492,148516.2,485919.38,7493,7.284598,12
2349,54432.46,148743.28,485919.38,7498,7.2595973,12
2350,54281.18,148938.39,487405.34,7503,7.2345967,12
2351,54129.65,148994.08,487405.34,7508,7.209596,12
2352,53977.867,149643.7,488939,7513,7.1845956,12
2353,53825.836,149802.55,488939,7518,7.159595,12
2354,49912.055,149600.61,488939,7523,6.6345944,12
2355,49757.023,149816.55,488939,7528,6.609594,12
2356,50731.69,150584.2,490384.06,7533,6.7345934,12
2357,50576.91,150983.73,490384.06,7538,6.709593,12
2358,47781.83,150284.33,490384.06,7543,6.3345923,12
2359,47624.797,150249.72,490384.06,7548,6.309592,12
2360,47467.516,139247.02,490384.06,7553,6.284591,13
2361,47309.984,138556.64,490384.06,7558,6.2595906,13
2362,47152.203,138889.72,490384.06,7563,6.23459,13
2363,46994.17,138910.64,490384.06,7568,6.2095895,13
2364,47971.844,138840.06,490384.06,7573,6.334589,13
2365,47814.062,138983.78,490384.06,7578,6.3095884,13
2366,262299.78,164522.8,490384.06,9324,28.13168,11
2367,262207.25,164996.52,490384.06,9329,28.106684,11
2368,263514.56,164648.78,490384.06,9334,28.231688,11
2369,264823.12,164525.28,490384.06,9339,28.356691,11
2370,264731.38,164262.67,490384.06,9344,28.331696,11
2371,266041.7,164796.36,490384.06,9349,28.4567,11
2372,265950.16,164996.16,490384.06,9354,28.431704,11
2373,265858.38,165172.86,490384.06,9359,28.406708,11
2374,267170.94,164118.11,490384.06,9364,28.531712,11
2375,268484.78,164973.11,490384.06,9369,28.656715,11
2376,268393.75,165008.27,490384.06,9374,28.63172,11
2377,271116.16,165590.06,490384.06,9379,28.906723,11
2378,272433.72,165680,490384.06,9384,29.031727,11
2379,272344.2,165717.69,490384.06,9389,29.006731,11
2380,273663.53,165478.88,490384.06,9394,29.131735,11
2381,273574.25,165992.19,490384.06,9399,29.106739,11
2382,274895.3,166101.89,490384.06,9404,29.231743,11
2383,274806.28,166466.75,490384.06,9409,29.206747,11
2384,276129.1,166673.11,490384.06,9414,29.33175,11
2385,276040.3,166652.77,490608.03,9419,29.306755,11
2386,277364.9,166770.3,490608.03,9424,29.431759,11
2387,277276.38,166395.44,490608.03,9429,29.406763,11
2388,277187.6,166694.89,490608.03,9434,29.381767,11
2389,278514.4,167344.27,490608.03,9439,29.506771,11
2390,279842.47,167416.56,490608.03,9444,29.631775,11
2391,279754.47,167588.02,490608.03,9449,29.60678,11
2392,281084.28,167792.92,490608.03,9454,29.731783,11
2393,271537.5,167272.94,490608.03,9459,28.706787,11
2394,274283.66,167516.19,490608.03,9464,28.98179,11
2395,274191.88,167761.16,490608.03,9469,28.956795,11
2396,275520.97,168341.53,490608.03,9474,29.081799,11
2397,275429.44,168689.31,490608.03,9479,29.056803,11
2398,275337.66,186011.9,490608.03,9484,29.031807,10
2399,276668.97,186669.16,490608.03,9489,29.15681,10
2400,276577.44,169790.7,490608.03,9494,29.131815,11
2401,276485.7,170444.23,490608.03,9499,29.10682,11
2402,277819.25,170102.78,490608.03,9504,29.231823,11
2403,279154.06,170423.73,491848.7,9509,29.356827,11
2404,275733.12,170953.55,491848.7,9514,28.98183,11
2405,275640.12,170882.06,491848.7,9519,28.956835,11
2406,278404.03,187956.88,493346.66,9524,29.231838,10
2407,278312,170993.3,493346.66,9529,29.206842,11
2408,279649.8,170165.56,493346.66,9534,29.331846,11
2409,279558.03,169763.23,494846.88,9539,29.30685,11
2410,277557.22,169917.94,494846.88,9544,29.081854,11
2411,278896.28,170093.73,494846.88,9549,29.206858,11
2412,280236.6,170503.83,496349.34,9554,29.331861,11
2413,281578.2,171132.73,496349.34,9559,29.456865,11
2414,284355.6,172072.08,497909.5,9564,29.731869,11
2415,285700.4,171850.23,497909.5,9569,29.856873,11
2416,285610.38,172215.84,499471.66,9574,29.831877,11
2417,286956.97,172710.19,499471.66,9579,29.95688,11
2418,288304.78,172870.53,499471.66,9584,30.081884,11
2419,288215.5,172457.94,499471.66,9589,30.056889,11
2420,289565.06,173040.2,499471.66,9594,30.181892,11
2421,289476.06,173190.19,499471.66,9599,30.156897,11
2422,290827.38,172740.03,500255.38,9604,30.2819,11
2423,292179.94,190483.97,500255.38,9609,30.406904,10
2424,288726.75,190501.78,501822.03,9614,30.031908,10
2425,288636.5,190999.75,501822.03,9619,30.006912,10
2426,289989.56,191697.39,501822.03,9624,30.131916,10
2427,289899.53,191181.73,503335,9629,30.10692,10
2428,291254.34,191651.72,504961.34,9634,30.231924,10
2429,292610.44,192162.06,504961.34,9639,30.356928,10
2430,292521.16,192682.92,506534,9644,30.331932,10
2431,293878.97,191302.22,506534,9649,30.456936,10
2432,293789.94,191957.97,506534,9654,30.43194,10
2433,295149.53,192504.05,506534,9659,30.556944,10
2434,291678.34,193700.36,506534,9664,30.181948,10
2435,293037.9,193881.27,506534,9669,30.306952,10
2436,294398.75,194646.42,506534,9674,30.431955,10
2437,295760.8,194844.9,506534,9679,30.55696,10
2438,297124.12,195575.81,506534,9684,30.681963,10
2439,297035.34,195380.72,506534,9689,30.656967,10
2440,298400.44,195490.61,506534,9694,30.781971,10
2441,298311.9,196142.03,506534,9699,30.756975,10
2442,299678.72,196481.34,506534,9704,30.881979,10
2443,299590.44,196957.03,506534,9709,30.856983,10
2444,300959.03,179512.62,506534,9714,30.981987,11
2445,302328.84,179863.61,506534,9719,31.10699,11
2446,303699.9,180730.6,506534,9724,31.231995,11
2447,305072.25,180711.06,506534,9729,31.356998,11
2448,304985.72,180785.19,506534,9734,31.332003,11
2449,306359.78,181435.62,506534,9739,31.457006,11
2450,306273.5,181948.02,506534,9744,31.43201,11
2451,309111.7,182614.38,507022.34,9749,31.707014,11
2452,309026.4,182972.94,507022.34,9754,31.682018,11
2453,310404.72,183792.56,508603.75,9759,31.807022,11
2454,59246.168,168804.66,510246.06,8023,7.3845406,12
2455,59082.387,169273.38,510246.06,8028,7.35954,12
2456,58918.355,169970.81,511831.22,8033,7.3345394,12
2457,59959.773,170462.78,513476.56,8038,7.459539,12
2458,61002.44,171058.39,513476.56,8043,7.5845385,12
2459,60839.16,171730.86,515065.47,8048,7.559538,12
2460,60675.63,171475.36,515065.47,8053,7.5345373,12
2461,62929.25,171979.27,516656.34,8058,7.809537,12
2462,62766.715,171722.23,518306.44,8063,7.7845364,12
2463,63814.137,172153.67,518306.44,8068,7.909536,12
2464,63651.855,172409.9,519901.1,8073,7.8845353,12
2465,63489.32,172726.7,519901.1,8078,7.8595347,12
2466,63326.54,173175.17,519901.1,8083,7.834534,12
2467,63163.508,173653.97,521441.06,8088,7.8095336,12
2468,63000.227,173175.86,521441.06,8093,7.784533,12
2469,64051.395,173044.98,521441.06,8098,7.9095325,12
2470,63888.363,172359.8,521441.06,8103,7.884532,12
2471,64941.277,172932.58,521441.06,8108,8.009531,12
2472,64778.496,172776.81,521441.06,8113,7.9845304,12
2473,64615.465,172589.56,521441.06,8118,7.95953,12
2474,61609.13,172783.86,521441.06,8123,7.584529,12
2475,61443.848,173158.98,521441.06,8128,7.5595284,12
2476,61278.312,173846.56,521441.06,8133,7.534528,12
2477,61112.53,174167.27,521441.06,8138,7.509527,12
2478,62167.95,174722.02,521441.06,8143,7.6345267,12
2479,64446.82,174704.45,521441.06,8148,7.9095263,12
2480,64282.54,174896.67,521441.06,8153,7.884526,12
2481,64118.008,175431.42,521441.06,8158,7.859525,12
2482,63953.223,175305.11,521441.06,8163,7.8345246,12
2483,63788.19,175475.55,521441.06,8168,7.809524,12
2484,63622.91,175288.52,521441.06,8173,7.7845235,12
2485,60595.08,175108.75,521441.06,8178,7.409523,12
2486,60427.547,175316.5,521441.06,8183,7.3845224,12
2487,60259.766,175036.27,521441.06,8188,7.359522,12
2488,62549.633,174282.55,521441.06,8193,7.6345215,12
2489,62382.85,174711.31,521441.06,8198,7.609521,12
2490,59344.77,174616.45,521441.06,8203,7.2345204,12
2491,59175.74,174737.64,521441.06,8208,7.20952,12
2492,60238.406,161561.28,521441.06,8213,7.3345194,13
2493,60069.625,161682,521441.06,8218,7.309519,13
2494,110998.57,150648.67,521441.06,7946,13.969112,14
2495,112062.28,150402.83,521441.06,7951,14.094111,14
2496,111933.84,150817.95,521441.06,7956,14.069111,14
2497,61863.4,161104.4,521441.06,8238,7.5095167,13
2498,61694.867,161937.84,521441.06,8243,7.484516,13
2499,61526.086,162358.17,521441.06,8248,7.4595156,13
2500,57230.55,161603.86,521441.06,8253,6.934515,13
2501,57058.77,162522.77,521441.06,8258,6.9095144,13
2502,56886.74,162749.86,521441.06,8263,6.884514,13
2503,61675.258,163275.97,521441.06,8268,7.4595137,13
2504,61505.727,163458.77,521441.06,8273,7.434513,13
2505,61335.945,162849.28,521441.06,8278,7.4095125,13
2506,61165.914,163337.5,521441.06,8283,7.384512,13
2507,60995.63,163377.03,521441.06,8288,7.3595114,13
2508,60825.098,163711.81,521441.06,8293,7.334511,13
2509,63143.72,163952.08,521441.06,8298,7.6095104,13
2510,62974.184,164198.73,521441.06,8303,7.58451,13
2511,62804.402,164199.6,521441.06,8308,7.5595093,13
